Product_name,Product_color,Product_id,Price,Ratings,Reviews,Brand,Images,Product_url,Search_keyword
Maxi-Cosi Mico Luxe Infant Car Seat,Stone Glow,1433752,199.99,4.8,36,Maxi-Cosi,"['https://images.ctfassets.net/50gzycvace50/76ecc1ab147fa48001f8d8b34009d94cbf7b4856580ee37919e2fcdcf3e34865/a1ecd6aaa02690cd3a341de0aa88d980/76ecc1ab147fa48001f8d8b34009d94cbf7b4856580ee37919e2fcdcf3e34865.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/b725605decb92f08852c3f4f92f9262f15663d4a3789953991adc5a2455f0de0/3ea75daa0344a3bf19710c12f7119be6/b725605decb92f08852c3f4f92f9262f15663d4a3789953991adc5a2455f0de0.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/3ecfa4e652f57fa26e62d5d9a9c08ce9402f238e5fa6a7e23b2660ea3a78da78/ee459e077e0139af9e7763224630bcd1/3ecfa4e652f57fa26e62d5d9a9c08ce9402f238e5fa6a7e23b2660ea3a78da78.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/fe2304b56d2e1d47e7c5c0c11c9b7803f946c4c8fe63b88f66e7a9d5f7fcc5a0/7de73f5a7429a67095866f6263e3d8e3/fe2304b56d2e1d47e7c5c0c11c9b7803f946c4c8fe63b88f66e7a9d5f7fcc5a0.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/defbe652a8b0d114ea6f03e6340d3954813b27bef72cb87fcb262052a42083f6/77f3d5d4c24f0bb1a0ef8a7d30f5559f/defbe652a8b0d114ea6f03e6340d3954813b27bef72cb87fcb262052a42083f6.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/e8612d18174bba6f5ef2c18843aac7aa30a61c308c75b13759d2bfb341b6f5a1/e9c88c512b678bbb61d4b2ea77e20702/e8612d18174bba6f5ef2c18843aac7aa30a61c308c75b13759d2bfb341b6f5a1.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/193e937cf0a41f3e7c36bb54c777088c5e4fd2504b6eb0e0669fd87a4f2bbe50/0074d4db1b837352d8f7a047e8431aba/193e937cf0a41f3e7c36bb54c777088c5e4fd2504b6eb0e0669fd87a4f2bbe50.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/maxi-cosi-mico-luxe-infant-car-seat/37909/1732546,infant-car-seats
Maxi-Cosi Mico Luxe Infant Car Seat,New Hope Navy,1433753,199.99,4.8,36,Maxi-Cosi,"['https://images.ctfassets.net/50gzycvace50/5d8489ef3fffd76a7e3c8430d55f71a90340458bf015e3b62cafe719ac42ae06/6e0fd237cfe830d0fa7a02c16e1f5333/5d8489ef3fffd76a7e3c8430d55f71a90340458bf015e3b62cafe719ac42ae06.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/4d52040bd35cf06f373771b84099d40ea7e8a3e3c5d87f90c81e8323aefc8623/6623112a553f0d3ad5b35dfff6e87a9e/4d52040bd35cf06f373771b84099d40ea7e8a3e3c5d87f90c81e8323aefc8623.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/aff3c2a49b2ff7098bdf4af93318973b666f651a5765de1dbec31e38d72d20bf/77ceb52e4411fc94a83817cd7f5ccdbd/aff3c2a49b2ff7098bdf4af93318973b666f651a5765de1dbec31e38d72d20bf.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/009cdf5545dc127ab9e5933edfe057e9df2f3054774102bf24369532754a556c/1824e003a8b812c61d74ef952a1ea980/009cdf5545dc127ab9e5933edfe057e9df2f3054774102bf24369532754a556c.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/f96cd3a452757e613f59cb9c0aa7c4100f0d2737ef30126f89e5adca01acd4a0/256f766033abe25cca5e36f4bb5781b2/f96cd3a452757e613f59cb9c0aa7c4100f0d2737ef30126f89e5adca01acd4a0.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/3d125404e45a287608b8700aec678590da62af3479e2d1369d30e454dd5b6a16/4cabebde99962d000ddd769cc5f1ad15/3d125404e45a287608b8700aec678590da62af3479e2d1369d30e454dd5b6a16.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/7cc5ffd0edc2b9d14ad4353cfe5794c9eea9db48bf843ae29b5590fa9e004013/5003a9f7555a209febd6eccd52e0784e/7cc5ffd0edc2b9d14ad4353cfe5794c9eea9db48bf843ae29b5590fa9e004013.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/maxi-cosi-mico-luxe-infant-car-seat/37909/1732546,infant-car-seats
Chicco KeyFit 35 Zip ClearTex Infant Car Seat,Obsidian,1101934,279.99,4.8,30,Chicco,"['https://images.ctfassets.net/50gzycvace50/47184b1b9e72eb5c111c5437cc4134d3ac392da4b01ae7756db9cd3d8ecea1bb/a413fe8d306c02830b77223f0a3af2c0/47184b1b9e72eb5c111c5437cc4134d3ac392da4b01ae7756db9cd3d8ecea1bb.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/cfc57adf368ecced2b1e60d53a2f6ec8a7692619a687dadb055f8df5c3417dc0/b1cf19b7ef36673896707722fe8182a6/cfc57adf368ecced2b1e60d53a2f6ec8a7692619a687dadb055f8df5c3417dc0.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/a77c8aae329d5623a3e875e8c6ee573bf1b02a159a68fb7e07f09846918b65e0/c87bc2a2e6c3b4b2d569a4858267b6b1/a77c8aae329d5623a3e875e8c6ee573bf1b02a159a68fb7e07f09846918b65e0.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/ff4bbedb4c4fc005d0bba3e98de75f89ec0d8337895c17cb6d81963d1a804506/fd8add0c4435b1f8a30a8f620c018da1/ff4bbedb4c4fc005d0bba3e98de75f89ec0d8337895c17cb6d81963d1a804506.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/f41f856d4ca48051a7b3decfcb1d3efcd9bdd16914d2a30e49dc54a233350da7/ec07cc7194965b6c5a4916f1870101aa/f41f856d4ca48051a7b3decfcb1d3efcd9bdd16914d2a30e49dc54a233350da7.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/03f360268894d7368d4c25bbc5b488eabbddb5356efe0070e661b118e2ea4e5c/9fd725b2b29434fd32efde99e7ef0d20/03f360268894d7368d4c25bbc5b488eabbddb5356efe0070e661b118e2ea4e5c.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/df3e0e4c18c5b55ef04cc3c20a11c92929c3a082cf6f9f89477460ec98292a4f/58b16a66fe15a8057bb156fd7a7ccaee/df3e0e4c18c5b55ef04cc3c20a11c92929c3a082cf6f9f89477460ec98292a4f.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/chicco-keyfit-35-zip-cleartex-infant-car-seat/21417/1101934,infant-car-seats
Chicco KeyFit 35 Zip ClearTex Infant Car Seat,Ash,1486968,279.99,4.8,30,Chicco,"['https://images.ctfassets.net/50gzycvace50/bebe821cd19833f55ec809a7461ad7807bd815d76cb721d0fa3785778d82b661/037a6715239aa5b471f58cfd7f887587/bebe821cd19833f55ec809a7461ad7807bd815d76cb721d0fa3785778d82b661.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/73d5d36820712ba2d05f06ce546f376a99ec97ed1b9861b51e22a4cea93bc0ec/f22deda47d505b4c7b0b5752e901b9bf/73d5d36820712ba2d05f06ce546f376a99ec97ed1b9861b51e22a4cea93bc0ec.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/a77c8aae329d5623a3e875e8c6ee573bf1b02a159a68fb7e07f09846918b65e0/c87bc2a2e6c3b4b2d569a4858267b6b1/a77c8aae329d5623a3e875e8c6ee573bf1b02a159a68fb7e07f09846918b65e0.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/ff4bbedb4c4fc005d0bba3e98de75f89ec0d8337895c17cb6d81963d1a804506/fd8add0c4435b1f8a30a8f620c018da1/ff4bbedb4c4fc005d0bba3e98de75f89ec0d8337895c17cb6d81963d1a804506.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/f41f856d4ca48051a7b3decfcb1d3efcd9bdd16914d2a30e49dc54a233350da7/ec07cc7194965b6c5a4916f1870101aa/f41f856d4ca48051a7b3decfcb1d3efcd9bdd16914d2a30e49dc54a233350da7.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/747c7e9cd7c7a19621b351d534309932da6d82a54c3986633143a97dc406d34f/2ffbc8be38512331f36e3e1aa6ac39fd/747c7e9cd7c7a19621b351d534309932da6d82a54c3986633143a97dc406d34f.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/df3e0e4c18c5b55ef04cc3c20a11c92929c3a082cf6f9f89477460ec98292a4f/58b16a66fe15a8057bb156fd7a7ccaee/df3e0e4c18c5b55ef04cc3c20a11c92929c3a082cf6f9f89477460ec98292a4f.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/chicco-keyfit-35-zip-cleartex-infant-car-seat/21417/1101934,infant-car-seats
Evenflo Gold Shyft DualRide Infant Car Seat and Stroller Combo,Moonstone Grey,1465357,599.99,4.6,141,Evenflo,"['https://images.ctfassets.net/50gzycvace50/ab0df26fe23f57c0bdd98782050ef56f4413e1c1fb5d7f44373bc94f9886fb45/251a026d03c129ebf53ca2466f82e919/ab0df26fe23f57c0bdd98782050ef56f4413e1c1fb5d7f44373bc94f9886fb45.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/359556b66d18b2412d9b7347ab288977423fdb64bb093abb316d3033293f2641/b62393b64f7a693a2f0dd9feb393a0bc/359556b66d18b2412d9b7347ab288977423fdb64bb093abb316d3033293f2641.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/03760bb8507165ab7c3c28b015d70e61fa5132ea1eb8ee251211cd89c63930ab/3482d008604e6071773793549659b5f7/03760bb8507165ab7c3c28b015d70e61fa5132ea1eb8ee251211cd89c63930ab.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/ce2af3b40341bbec8a2c8c0aafc73272494caf8df0d1975032d42e0da55709d4/32e00b9610461d0ffabf657aeb0917ab/ce2af3b40341bbec8a2c8c0aafc73272494caf8df0d1975032d42e0da55709d4.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/88325f2cdff6e6f5f505af04782bfb8b912396c311cd8acbf4fadfcc32da1f8c/ab7ccb7fc25ce3d48640d112170c0e4e/88325f2cdff6e6f5f505af04782bfb8b912396c311cd8acbf4fadfcc32da1f8c.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/957dc0275ebbbb62c64aa8c3d06aa9e7757629a8ecc92a5bf6b0689a4d25f732/5fb425008a374620672b2b6cef690885/957dc0275ebbbb62c64aa8c3d06aa9e7757629a8ecc92a5bf6b0689a4d25f732.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/5896abc2e602f1ddf4bce6a372f03597a3c74fef75c454fffde0d4e1a04bd331/a4d1a1de3be9a4d98eca45eb6d3ca4a6/5896abc2e602f1ddf4bce6a372f03597a3c74fef75c454fffde0d4e1a04bd331.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/evenflo-gold-shyft-dualride-infant-car-seat-and-stroller-combo/38132/1465357,infant-car-seats
Evenflo Gold Shyft DualRide Infant Car Seat and Stroller Combo,Onyx Black,1465358,449.99,4.6,141,Evenflo,"['https://images.ctfassets.net/50gzycvace50/a87d77b6c5f5129160b58b6259a6a8f8657a2e5ae135ce69b98bc10c6e80bbee/e15880845a00b3a0e2ef7dea770ad56f/a87d77b6c5f5129160b58b6259a6a8f8657a2e5ae135ce69b98bc10c6e80bbee.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/d97c99da0530c778a0091ed559f8dea8d94cdce13242f37565b2124abc67ce0d/9fcc99dc22aed9ed0261b2b49f6a9a1d/d97c99da0530c778a0091ed559f8dea8d94cdce13242f37565b2124abc67ce0d.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/8598e78d4f185cab4a66e46693b20aedf8590e11bc0590638ae1de7e5756d3d1/86a36b0013c6a603188de092036edc46/8598e78d4f185cab4a66e46693b20aedf8590e11bc0590638ae1de7e5756d3d1.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/09d376acd123ce251b6cc3f43c393e990145f34cab5d99e010b40e9dd395daba/c4286f9274a779c13455c2d3915270e1/09d376acd123ce251b6cc3f43c393e990145f34cab5d99e010b40e9dd395daba.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/88325f2cdff6e6f5f505af04782bfb8b912396c311cd8acbf4fadfcc32da1f8c/ab7ccb7fc25ce3d48640d112170c0e4e/88325f2cdff6e6f5f505af04782bfb8b912396c311cd8acbf4fadfcc32da1f8c.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/957dc0275ebbbb62c64aa8c3d06aa9e7757629a8ecc92a5bf6b0689a4d25f732/5fb425008a374620672b2b6cef690885/957dc0275ebbbb62c64aa8c3d06aa9e7757629a8ecc92a5bf6b0689a4d25f732.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/5896abc2e602f1ddf4bce6a372f03597a3c74fef75c454fffde0d4e1a04bd331/a4d1a1de3be9a4d98eca45eb6d3ca4a6/5896abc2e602f1ddf4bce6a372f03597a3c74fef75c454fffde0d4e1a04bd331.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/evenflo-gold-shyft-dualride-infant-car-seat-and-stroller-combo/38132/1465357,infant-car-seats
Evenflo Gold Shyft DualRide Infant Car Seat and Stroller Combo,Opal Pink,1465359,599.99,4.6,141,Evenflo,"['https://images.ctfassets.net/50gzycvace50/b5e9b47bd63ed573179783347379f9ac95787c05928a6c05adbd86792fb0cbf4/d6032c65b2cb2a1bdc2e4c573f7322d3/b5e9b47bd63ed573179783347379f9ac95787c05928a6c05adbd86792fb0cbf4.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/60106558bcf5a676275703d0cd5f4b2363728f5738bf25a7a4277566cd7e12f2/f9aeb91283c4a9924edf07aaf51ccaba/60106558bcf5a676275703d0cd5f4b2363728f5738bf25a7a4277566cd7e12f2.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/a4e02e8d0eb62dff8372baa1a9e5afe0f9cc7b57709c7ca9892c57f7ca0baa73/9ee6e47d220cbb47fff853e524c9c695/a4e02e8d0eb62dff8372baa1a9e5afe0f9cc7b57709c7ca9892c57f7ca0baa73.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/57d10412209beea02a2b2739104af0f6a137c2e8e9d9ad33f9121e3399392f66/3b6d6ae0d4e56b769ca4d7c296104c8c/57d10412209beea02a2b2739104af0f6a137c2e8e9d9ad33f9121e3399392f66.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/957dc0275ebbbb62c64aa8c3d06aa9e7757629a8ecc92a5bf6b0689a4d25f732/5fb425008a374620672b2b6cef690885/957dc0275ebbbb62c64aa8c3d06aa9e7757629a8ecc92a5bf6b0689a4d25f732.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/88325f2cdff6e6f5f505af04782bfb8b912396c311cd8acbf4fadfcc32da1f8c/ab7ccb7fc25ce3d48640d112170c0e4e/88325f2cdff6e6f5f505af04782bfb8b912396c311cd8acbf4fadfcc32da1f8c.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/5896abc2e602f1ddf4bce6a372f03597a3c74fef75c454fffde0d4e1a04bd331/a4d1a1de3be9a4d98eca45eb6d3ca4a6/5896abc2e602f1ddf4bce6a372f03597a3c74fef75c454fffde0d4e1a04bd331.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/evenflo-gold-shyft-dualride-infant-car-seat-and-stroller-combo/38132/1465357,infant-car-seats
UPPAbaby Aria Car Seat,Jake,1879484,349.99,,0,UPPAbaby,"['https://images.ctfassets.net/50gzycvace50/515d5ef80406d06d714aa0377920a6b645f9ac405bce1ff023f3e2512eca6e3e/c24cca11f93eebc0363d7819b45cd44b/515d5ef80406d06d714aa0377920a6b645f9ac405bce1ff023f3e2512eca6e3e.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/cffa52d6f430687f1fc8cd0b80fc74f5e3213cfba712a8f9d19654e8fbd49109/6a6fba7b4b9aef2c6fdf34e7522ff11d/cffa52d6f430687f1fc8cd0b80fc74f5e3213cfba712a8f9d19654e8fbd49109.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/205a130a1334f9cc56daba18817725b4bb04eeaea652fe7d1328377a61b199eb/4dc233eca7f1c9d17109bc839aeef6eb/205a130a1334f9cc56daba18817725b4bb04eeaea652fe7d1328377a61b199eb.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/fd75f986b35fd59bd39d5cb42c9679a3f1fbbcf4346aa3634ff2a92c07c150dd/a87015c94cdd7d78fff980412da562e7/fd75f986b35fd59bd39d5cb42c9679a3f1fbbcf4346aa3634ff2a92c07c150dd.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/f2142861bf76ce034586fee00ce035af69cde13f7ea2786d03372a94f43d88d3/18aa1d6a6ce69daad2da90534a33202f/f2142861bf76ce034586fee00ce035af69cde13f7ea2786d03372a94f43d88d3.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/9acbcf12121f436f4fc3090bcec0c4586d7a0d346d8ce46cb2b73b491423cfb7/9500f24c2ed519cc45e40e7b38e7c02c/9acbcf12121f436f4fc3090bcec0c4586d7a0d346d8ce46cb2b73b491423cfb7.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/d9a4999e2e8a718244eb394b94a28d5f1748942bc87f62b16d18f028c6351377/82bbb2b64d5c17d6293d88642c652e9d/d9a4999e2e8a718244eb394b94a28d5f1748942bc87f62b16d18f028c6351377.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/uppababy-aria-car-seat/46330/1879484,infant-car-seats
UPPAbaby Aria Car Seat,Greyson,1879482,349.99,,0,UPPAbaby,"['https://images.ctfassets.net/50gzycvace50/549baa367e48b9a4d67e492ffade0dce5ecea636a985ce49dcd2677cf919797c/3b7ffa85804ab540aa4284df8936ecaf/549baa367e48b9a4d67e492ffade0dce5ecea636a985ce49dcd2677cf919797c.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/7b788bed4b5a904910bd1fb606edc0e1fa03323b7d5cfad8ed111ddf529a5c77/95e7a34b68cedd873af7befa3e3e7574/7b788bed4b5a904910bd1fb606edc0e1fa03323b7d5cfad8ed111ddf529a5c77.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/138795c9c84b7ce06fb612635ddf5de993293632c48490a4057045c6562aee5a/2ec4e58ed0a17fe6f554289a2e5a1a27/138795c9c84b7ce06fb612635ddf5de993293632c48490a4057045c6562aee5a.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/c7ea0166e7f02c7822ac10fe90a2af5872f1f4e7c26ec64c550e26b81f46927e/66e1aa664382c885a23e7e22cd821d3a/c7ea0166e7f02c7822ac10fe90a2af5872f1f4e7c26ec64c550e26b81f46927e.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/357fa1f9c0939eec27f10ddba5ff5a32a39f8ec7098174b187c5c52430fa00a2/262f24de7f927cd0e9ccf9441f7d5499/357fa1f9c0939eec27f10ddba5ff5a32a39f8ec7098174b187c5c52430fa00a2.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/6129cd4c81cb67b71e09ecf9a42750543f55d7a7f7e9ab3521c5740b5bced1fc/5d756d861d25b7333aebc90ea337a07b/6129cd4c81cb67b71e09ecf9a42750543f55d7a7f7e9ab3521c5740b5bced1fc.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/fe0dc941b5c1b74c23cf568c5b93dc3cf3ef96bbd8b2c77406e498e0a7664790/2e8e8fa602000e78cba175434c07712d/fe0dc941b5c1b74c23cf568c5b93dc3cf3ef96bbd8b2c77406e498e0a7664790.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/uppababy-aria-car-seat/46330/1879484,infant-car-seats
UPPAbaby Aria Car Seat,Anthony,1879481,349.99,,0,UPPAbaby,"['https://images.ctfassets.net/50gzycvace50/9dabffa21d1696e47721b3eeaa38355cdec7b1093377951fb8eb2a53b4f7f009/4519fd7dcbf3380bed7eac7d141a49c9/9dabffa21d1696e47721b3eeaa38355cdec7b1093377951fb8eb2a53b4f7f009.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/d9fbc2c2af77d6ee62c8ee7d1d45906ff3db9334b592645e50bf19678b7ff337/c21c33b1d2e3f02c3897a63ed1645bc4/d9fbc2c2af77d6ee62c8ee7d1d45906ff3db9334b592645e50bf19678b7ff337.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/28b76c329faa71b025296838f0641ea9a766cc6a65387a708ad17b7cef9c0e88/ed84496118758ba593dee4272581183e/28b76c329faa71b025296838f0641ea9a766cc6a65387a708ad17b7cef9c0e88.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/2ee21ac2d27e351c83434197674b8d84fe89f39a70b45499b6db40455b534857/e9dab488f861b7b504fb91b8507dbc5b/2ee21ac2d27e351c83434197674b8d84fe89f39a70b45499b6db40455b534857.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/26856ddb61fbb318cc688cf728395fe4b4c1773adb1a72fb50d8ba6d3242c141/cd47602cf9a787bef3c88588842c3385/26856ddb61fbb318cc688cf728395fe4b4c1773adb1a72fb50d8ba6d3242c141.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/76e599fa1d49b3cf2647e17f80ea5d69d2c33805f361e30f5dd4f2187e97de47/9123ed70832dd20fa3158ad7ba728ef0/76e599fa1d49b3cf2647e17f80ea5d69d2c33805f361e30f5dd4f2187e97de47.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620', 'https://images.ctfassets.net/50gzycvace50/d6247c4449b51063653816932a9a1c38288ea9c1a71062518fff93b01355cc52/4a40535811a1ff0b1c631ad751c2332d/d6247c4449b51063653816932a9a1c38288ea9c1a71062518fff93b01355cc52.png?fl=progressive&fm=jpg&bg=rgb:f9f9f9&w=620&h=620']",https://www.babylist.com/gp/uppababy-aria-car-seat/46330/1879484,infant-car-seats
